,specie,specieCode,genus,organismCode,antibiotic,antibioticCode,gram,resistance
1317,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,ceftazidime,ACAZ,n,0.0
1318,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,ciprofloxacin,ACIP,n,0.5
1319,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,colistin sulphate,ACOL,n,0.0
1320,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,gentamicin,AGEN,n,0.0
1321,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,imipenem,AIMP,n,0.0
1322,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,meropenem,AMER,n,0.0
1323,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,tazocin,ATAZ,n,0.0
1324,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,tobramycin,ATOB,n,0.0
1325,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,amikacin,AAMI,,0.0
1326,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,amp c markers,AAMPC,,0.0
1327,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,augmentin,AAUG,,0.0
1328,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,ceftazidime,ACAZ,,1.0
1329,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,cephalexin,ACELX,,1.0
1330,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,ciprofloxacin,ACIP,,1.0
1331,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,colistin sulphate,ACOL,,0.0
1332,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,cefotaxime,ACTX,,1.0
1333,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,cefuroxime,ACXM,,1.0
1334,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,cefoxitin,ACXT,,1.0
1335,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,esbl markers,AESBL,,1.0
1336,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,gentamicin,AGEN,,0.0
1337,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,imipenem,AIMP,,0.0
1338,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,mecillinam,AMEC,,0.0
1339,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,meropenem,AMER,,0.0
1340,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,nitrofurantoin,ANIT,,1.0
1341,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,tazocin,ATAZ,,0.0
1342,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,tobramycin,ATOB,,0.0
1343,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,trimethoprim,ATRI,,1.0
1344,raoultella,A_RAOULTELLA,raoultella sp.,A_RAOULTEL,cefpodoxime,A_CEFPODOX,,0.0
1345,rothia,A_ROTHIA,rothia sp.,ROTH,amoxycillin,AAMO,,0.0
1346,rothia,A_ROTHIA,rothia sp.,ROTH,cephalexin,ACELX,,0.0
1347,rothia,A_ROTHIA,rothia sp.,ROTH,ciprofloxacin,ACIP,,1.0
1348,rothia,A_ROTHIA,rothia sp.,ROTH,clindamycin,ACLI,,0.0
1349,rothia,A_ROTHIA,rothia sp.,ROTH,erythromycin,AERY,,0.0
1350,rothia,A_ROTHIA,rothia sp.,ROTH,gentamicin,AGEN,,0.0
1351,rothia,A_ROTHIA,rothia sp.,ROTH,nitrofurantoin,ANIT,,1.0
1352,rothia,A_ROTHIA,rothia sp.,ROTH,penicillin,APEN,,0.0
1353,rothia,A_ROTHIA,rothia sp.,ROTH,tetracycline,ATET,,0.0
1354,rothia,A_ROTHIA,rothia sp.,ROTH,trimethoprim,ATRI,,1.0
1355,salmonella,A_SALMONELLA,salmonella sp.,SALMO,amoxycillin,AAMO,n,0.0
1356,salmonella,A_SALMONELLA,salmonella sp.,SALMO,augmentin,AAUG,n,0.0
1357,salmonella,A_SALMONELLA,salmonella sp.,SALMO,cephalexin,ACELX,n,0.0
1358,salmonella,A_SALMONELLA,salmonella sp.,SALMO,chloramphenicol,ACHL,n,0.0
1359,salmonella,A_SALMONELLA,salmonella sp.,SALMO,ciprofloxacin,ACIP,n,0.0
1360,salmonella,A_SALMONELLA,salmonella sp.,SALMO,ceftriaxone,ACONE,n,0.0
1361,salmonella,A_SALMONELLA,salmonella sp.,SALMO,gentamicin,AGEN,n,0.0
1362,salmonella,A_SALMONELLA,salmonella sp.,SALMO,naladixic acid,ANAL,n,0.0
1363,salmonella,A_SALMONELLA,salmonella sp.,SALMO,nitrofurantoin,ANIT,n,0.0
1364,salmonella,A_SALMONELLA,salmonella sp.,SALMO,trimethoprim,ATRI,n,0.0
1365,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,amikacin,AAMI,n,0.0
1366,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,amp c markers,AAMPC,n,1.0
1367,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,augmentin,AAUG,n,1.0
1368,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,ceftazidime,ACAZ,n,0.0
1369,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,cephalexin,ACELX,n,1.0
1370,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,ciprofloxacin,ACIP,n,0.0
1371,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,colistin sulphate,ACOL,n,0.0
1372,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,cefotaxime,ACTX,n,0.0
1373,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,cefoxitin,ACXT,n,0.0
1374,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,ertapenem,AERT,n,0.0
1375,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,esbl markers,AESBL,n,1.0
1376,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,gentamicin,AGEN,n,0.0
1377,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,mecillinam,AMEC,n,0.0
1378,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,meropenem,AMER,n,0.0
1379,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,nitrofurantoin,ANIT,n,1.0
1380,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,tazocin,ATAZ,n,0.0
1381,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,temocillin,ATEM,n,1.0
1382,serratia,A_SERRATIA,serratia odorifera,A_SODORIFER,trimethoprim,ATRI,n,0.0
1383,serratia,A_SERRATIA,serratia sp.,SERRA,amikacin,AAMI,n,0.00840336134454
1384,serratia,A_SERRATIA,serratia sp.,SERRA,amoxycillin,AAMO,n,1.0
1385,serratia,A_SERRATIA,serratia sp.,SERRA,amp c markers,AAMPC,n,0.184615384615
1386,serratia,A_SERRATIA,serratia sp.,SERRA,augmentin,AAUG,n,0.95867768595
1387,serratia,A_SERRATIA,serratia sp.,SERRA,aztreonam,AAZT,n,0.0
1388,serratia,A_SERRATIA,serratia sp.,SERRA,ceftazidime,ACAZ,n,0.0840336134454
1389,serratia,A_SERRATIA,serratia sp.,SERRA,cephalexin,ACELX,n,1.0
1390,serratia,A_SERRATIA,serratia sp.,SERRA,ciprofloxacin,ACIP,n,0.123966942149
1391,serratia,A_SERRATIA,serratia sp.,SERRA,colistin sulphate,ACOL,n,0.650943396226
1392,serratia,A_SERRATIA,serratia sp.,SERRA,cotrimoxazole,ACOT,n,0.0
1393,serratia,A_SERRATIA,serratia sp.,SERRA,cefotaxime,ACTX,n,0.126050420168
1394,serratia,A_SERRATIA,serratia sp.,SERRA,cefuroxime,ACXM,n,0.962962962963
1395,serratia,A_SERRATIA,serratia sp.,SERRA,cefoxitin,ACXT,n,0.773109243697
1396,serratia,A_SERRATIA,serratia sp.,SERRA,ertapenem,AERT,n,0.020833333333299998
1397,serratia,A_SERRATIA,serratia sp.,SERRA,esbl markers,AESBL,n,0.9866666666670001
1398,serratia,A_SERRATIA,serratia sp.,SERRA,gentamicin,AGEN,n,0.0
1399,serratia,A_SERRATIA,serratia sp.,SERRA,imipenem,AIMP,n,0.0
1400,serratia,A_SERRATIA,serratia sp.,SERRA,mecillinam,AMEC,n,0.26956521739100003
1401,serratia,A_SERRATIA,serratia sp.,SERRA,meropenem,AMER,n,0.0
1402,serratia,A_SERRATIA,serratia sp.,SERRA,nitrofurantoin,ANIT,n,0.9916666666670001
1403,serratia,A_SERRATIA,serratia sp.,SERRA,tazocin,ATAZ,n,0.0252100840336
1404,serratia,A_SERRATIA,serratia sp.,SERRA,temocillin,ATEM,n,0.08333333333330001
1405,serratia,A_SERRATIA,serratia sp.,SERRA,tobramycin,ATOB,n,0.0434782608696
1406,serratia,A_SERRATIA,serratia sp.,SERRA,trimethoprim,ATRI,n,0.416666666667
1407,serratia,A_SERRATIA,serratia sp.,SERRA,cefpodoxime,A_CEFPODOX,n,0.206896551724
1408,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,amikacin,AAMI,n,0.0
1409,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,amp c markers,AAMPC,n,0.4
1410,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,augmentin,AAUG,n,0.444444444444
1411,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,ceftazidime,ACAZ,n,0.0
1412,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,cephalexin,ACELX,n,1.0
1413,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,ciprofloxacin,ACIP,n,0.0
1414,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,colistin sulphate,ACOL,n,0.166666666667
1415,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,cefotaxime,ACTX,n,0.0
1416,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,cefoxitin,ACXT,n,0.444444444444
1417,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,ertapenem,AERT,n,0.0
1418,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,esbl markers,AESBL,n,1.0
1419,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,gentamicin,AGEN,n,0.0
1420,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,mecillinam,AMEC,n,0.222222222222
1421,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,meropenem,AMER,n,0.0
1422,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,nitrofurantoin,ANIT,n,1.0
1423,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,tazocin,ATAZ,n,0.0
1424,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,temocillin,ATEM,n,0.0
1425,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,tobramycin,ATOB,n,0.0
1426,serratia,A_SERRATIA,serratia liquifaciens,SLIQ,trimethoprim,ATRI,n,0.33333333333299997
1427,serratia,A_SERRATIA,serratia marcescens,SMAR,amikacin,AAMI,n,0.00510204081633
1428,serratia,A_SERRATIA,serratia marcescens,SMAR,amp c markers,AAMPC,n,0.08029197080289999
1429,serratia,A_SERRATIA,serratia marcescens,SMAR,augmentin,AAUG,n,0.959798994975
1430,serratia,A_SERRATIA,serratia marcescens,SMAR,ceftazidime,ACAZ,n,0.0204081632653
1431,serratia,A_SERRATIA,serratia marcescens,SMAR,cephalexin,ACELX,n,1.0
1432,serratia,A_SERRATIA,serratia marcescens,SMAR,ciprofloxacin,ACIP,n,0.07537688442210001
1433,serratia,A_SERRATIA,serratia marcescens,SMAR,colistin sulphate,ACOL,n,0.634615384615
1434,serratia,A_SERRATIA,serratia marcescens,SMAR,cefotaxime,ACTX,n,0.0663265306122
1435,serratia,A_SERRATIA,serratia marcescens,SMAR,cefoxitin,ACXT,n,0.852040816327
1436,serratia,A_SERRATIA,serratia marcescens,SMAR,ertapenem,AERT,n,0.0102564102564
1437,serratia,A_SERRATIA,serratia marcescens,SMAR,esbl markers,AESBL,n,0.979166666667
1438,serratia,A_SERRATIA,serratia marcescens,SMAR,fosfomycin,AFOS,n,1.0
1439,serratia,A_SERRATIA,serratia marcescens,SMAR,gentamicin,AGEN,n,0.005025125628140001
1440,serratia,A_SERRATIA,serratia marcescens,SMAR,mecillinam,AMEC,n,0.194871794872
1441,serratia,A_SERRATIA,serratia marcescens,SMAR,meropenem,AMER,n,0.0
1442,serratia,A_SERRATIA,serratia marcescens,SMAR,nitrofurantoin,ANIT,n,0.9848484848479999
1443,serratia,A_SERRATIA,serratia marcescens,SMAR,tazocin,ATAZ,n,0.030612244898
1444,serratia,A_SERRATIA,serratia marcescens,SMAR,temocillin,ATEM,n,0.0769230769231
1445,serratia,A_SERRATIA,serratia marcescens,SMAR,tobramycin,ATOB,n,0.0
1446,serratia,A_SERRATIA,serratia marcescens,SMAR,trimethoprim,ATRI,n,0.44221105527599996
1447,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,amikacin,AAMI,p,0.0
1448,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,amoxycillin,AAMO,p,0.33333333333299997
1449,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,augmentin,AAUG,p,0.0677290836653
1450,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,ceftazidime,ACAZ,p,0.0
1451,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,cephalexin,ACELX,p,0.10027855153200001
1452,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,ciprofloxacin,ACIP,p,0.259728082513
1453,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,clindamycin,ACLI,p,0.32131822863000004
1454,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,colistin sulphate,ACOL,p,0.0
1455,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,cefotaxime,ACTX,p,0.0
1456,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,cefoxitin,ACXT,p,0.363636363636
1457,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,ertapenem,AERT,p,0.0
1458,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,erythromycin,AERY,p,0.554984583762
1459,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,fusidic acid,AFUS,p,0.477083333333
1460,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,gentamicin,AGEN,p,0.148418491484
1461,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,linezolid,ALIN,p,0.0
1462,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,mecillinam,AMEC,p,0.0
1463,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,meropenem,AMER,p,0.0
1464,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,flucloxacillin,AMET,p,0.316666666667
1465,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,mls markers,AMLS,p,0.6346863468630001
1466,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,mupirocin,AMUP,p,0.0989399293286
1467,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,nitrofurantoin,ANIT,p,0.017890191240000002
1468,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,novobiocin,ANOV,p,0.0828025477707
1469,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,penicillin,APEN,p,0.755118755119
1470,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,rifampicin,ARIF,p,0.061403508771900005
1471,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,teicoplanin,ATEI,p,0.0
1472,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,temocillin,ATEM,p,1.0
1473,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,tetracycline,ATET,p,0.247899159664
1474,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,trimethoprim,ATRI,p,0.310942578548
1475,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,vancomycin,AVAN,p,0.0
1476,staphylococcus,A_STAPHYLOCOCCUS,coagulase negative staphylococcus,CNS,cefpodoxime,A_CEFPODOX,p,0.27083333333299997
1477,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,amoxycillin,AAMO,p,0.6
1478,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,augmentin,AAUG,p,0.175675675676
1479,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,cephalexin,ACELX,p,0.27485380116999997
1480,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,ciprofloxacin,ACIP,p,0.30493273542599997
1481,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,clindamycin,ACLI,p,0.244252873563
1482,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,cefoxitin,ACXT,p,0.0
1483,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,erythromycin,AERY,p,0.297892720307
1484,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,fusidic acid,AFUS,p,0.104807692308
1485,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,gentamicin,AGEN,p,0.0858895705521
1486,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,linezolid,ALIN,p,0.0
1487,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,flucloxacillin,AMET,p,0.226759339705
1488,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,mls markers,AMLS,p,0.647058823529
1489,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,mupirocin,AMUP,p,0.043593130779400004
1490,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,nitrofurantoin,ANIT,p,0.00705882352941
1491,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,novobiocin,ANOV,p,0.046511627906999996
1492,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,oxacillin,AOXA,p,0.0
1493,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,penicillin,APEN,p,0.8612315698180001
1494,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,rifampicin,ARIF,p,0.005037783375310001
1495,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,teicoplanin,ATEI,p,0.0
1496,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,tetracycline,ATET,p,0.0954274353877
1497,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,tigecycline,ATIG,p,0.0
1498,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,trimethoprim,ATRI,p,0.122130394858
1499,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,vancomycin,AVAN,p,0.00201612903226
1500,staphylococcus,A_STAPHYLOCOCCUS,*** mrsa *** isolated,SAUR,cefpodoxime,A_CEFPODOX,p,0.382978723404
1501,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,augmentin,AAUG,p,0.0238095238095
1502,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,cephalexin,ACELX,p,0.1
1503,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,ciprofloxacin,ACIP,p,0.366666666667
1504,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,clindamycin,ACLI,p,0.529411764706
1505,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,erythromycin,AERY,p,0.705882352941
1506,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,fusidic acid,AFUS,p,0.617647058824
1507,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,gentamicin,AGEN,p,0.22033898305100003
1508,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,flucloxacillin,AMET,p,0.46666666666699996
1509,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,mls markers,AMLS,p,0.416666666667
1510,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,mupirocin,AMUP,p,0.0909090909091
1511,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,nitrofurantoin,ANIT,p,0.020833333333299998
1512,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,novobiocin,ANOV,p,0.0
1513,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,penicillin,APEN,p,0.8
1514,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,rifampicin,ARIF,p,0.0
1515,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,tetracycline,ATET,p,0.294117647059
1516,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,trimethoprim,ATRI,p,0.46
1517,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus epidermidis,SEPI,vancomycin,AVAN,p,0.0
1518,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,amoxycillin,AAMO,p,0.15
1519,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,augmentin,AAUG,p,0.111111111111
1520,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,cephalexin,ACELX,p,0.20833333333299997
1521,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,ciprofloxacin,ACIP,p,0.43243243243199997
1522,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,clindamycin,ACLI,p,0.346153846154
1523,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,cefoxitin,ACXT,p,0.0
1524,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,erythromycin,AERY,p,0.730769230769
1525,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,fusidic acid,AFUS,p,0.46666666666699996
1526,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,gentamicin,AGEN,p,0.27027027027
1527,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,flucloxacillin,AMET,p,0.7
1528,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,mls markers,AMLS,p,0.6
1529,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,mupirocin,AMUP,p,0.0
1530,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,nitrofurantoin,ANIT,p,0.0
1531,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,novobiocin,ANOV,p,0.0
1532,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,penicillin,APEN,p,0.730769230769
1533,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,rifampicin,ARIF,p,0.0
1534,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,tetracycline,ATET,p,0.23076923076900002
1535,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,trimethoprim,ATRI,p,0.314285714286
1536,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus haemolyticus,SHAEM,vancomycin,AVAN,p,0.0
1537,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,augmentin,AAUG,p,0.0
1538,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,ciprofloxacin,ACIP,p,0.0
1539,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,clindamycin,ACLI,p,0.0
1540,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,erythromycin,AERY,p,0.0
1541,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,fusidic acid,AFUS,p,0.0
1542,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,gentamicin,AGEN,p,0.0
1543,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,flucloxacillin,AMET,p,1.0
1544,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,mupirocin,AMUP,p,0.0
1545,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,nitrofurantoin,ANIT,p,0.0
1546,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,penicillin,APEN,p,0.0
1547,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,rifampicin,ARIF,p,0.0
1548,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,tetracycline,ATET,p,0.0
1549,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus lugdunensis,SLUG,trimethoprim,ATRI,p,1.0
1550,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,amoxycillin,AAMO,p,0.0545454545455
1551,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,augmentin,AAUG,p,0.0309523809524
1552,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,cephalexin,ACELX,p,0.0884955752212
1553,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,ciprofloxacin,ACIP,p,0.0102707749767
1554,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,clindamycin,ACLI,p,0.178743961353
1555,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,cefoxitin,ACXT,p,0.0
1556,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,erythromycin,AERY,p,0.45145631068000003
1557,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,fusidic acid,AFUS,p,0.746305418719
1558,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,gentamicin,AGEN,p,0.00269905533063
1559,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,linezolid,ALIN,p,0.04
1560,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,flucloxacillin,AMET,p,0.279829545455
1561,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,mls markers,AMLS,p,0.728971962617
1562,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,mupirocin,AMUP,p,0.16
1563,staphylococcus,A_STAPHYLOCOCCUS,staphylococcus saprophyticus,SSAP,nitrofurantoin,ANIT,p,0.0118613138686
