domain,phylum,class,order,family,genus,species
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,sinopsychrotolerans
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Carboxylicivirga,
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,aerilata
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,israelii
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Gordonia,shandongensis
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,vinosum
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharo,Bacterioplanes,sanyensis
Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,nitrofigilis
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Rubidibacteraceae,Rubidibacter,lacunae
Bacteria,Firmicutes,Desulfotomaculia,Ammonifexales,Ammonificaceae,Thermodesulfitimonas,autotrophica
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,modestisalitolerans
Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,timidus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,guangdongense
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Lumbricidophila,eiseniae
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,virosus
Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Spiroplasma,syrphidicola
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,callitrichidarum
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Nocardia,pseudovaccinii
Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,tenuipuniceus
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Anaerovoracaceae,Mogibacterium,timonense
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenibacter,nanhaiticus
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,luticola
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Gleimia,hominis
Bacteria,Firmicutes,Bacilli,Bacillales,Alkalibacillaceae,Melghiribacillus,thermohalophilus
Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,apprima
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,aquimaris
Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Mari,Mari,
Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,silvensis
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Mariniphaga,anaerophila
Bacteria,Spirochaetota,Spirochaetia,Borreliales,Borreliaceae,Borreliella,chilensis
Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfovirgulaceae,Desulfovirgula,thermocuniculi
Bacteria,Firmicutes,Bacilli,Lactobacillales,Vagococcaceae,Vagococcus,carniphilus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,enhydra
Bacteria,Firmicutes,Clostridia,Oscillo,Ruminococcaceae,Soleaferrea,massiliensis
Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,cellulosae
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita,lipolytica
Bacteria,Firmicutes,Bacilli,Paenibacillales,Reconcilibacillaceae,Paenibacillus,thermoaerophilus
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,shinjukuense
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter,saudimassiliensis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Enteractinococcus,coprophilus
Bacteria,Synergistota,Synergistia,Synergistales,Acetomicrobiaceae,Acetomicrobium,thermoterrenum
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,psychrophila
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Glycocaulis,alkaliphilus
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromono,Actinoplanes,globi
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Hungatella,aerotolerans
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerobium,acetethylicum
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Larkinella,soli
Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Thermocrinis,albus
Bacteria,Firmicutes,Bacilli,Bacillales,Anoxybacillaceae,Geobacillus,jurassicus
Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,thermolilacinus
Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Nevskiaceae,Solimonas,
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Apilactobacillus,
Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfallas,arcticus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudoprimorskyibacter,insulae
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,camelliae
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Curvibacter,gracilis
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,oeni
Bacteria,Firmicutes,Bacilli,Bacillales,Anoxybacillaceae,Anoxybacillus,vitaminiphilus
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Jonesia,quinghaiensis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aestuariivita,
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,elongatus
Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodo,Ectothiorhodo,Thioalkalivibrio,denitrificans
Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Nevskiaceae,Nevskia,ramosa
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodo,Rhodo,Pararhodo,
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lapidilactobacillus,dextrinicus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Symbiobacter,mobilis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Agrococcus,casei
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halotalea,alkalilenta
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microterricola,viridarii
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algibacter,
Bacteria,Firmicutes,Bacilli,Aneurinibacillales,Aneurinibacillaceae,Aneurinibacillus,tyrosinisolvens
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Marinobacterium,halophilum
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,marina
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,nanhaiensis
Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Lihuaxuella,thermophila
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ottowia,oryzae
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,daejeonensis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,atlantica
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter,gudaonensis
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,rufum
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,aquaticus
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,indicum
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Tolypothrix,bouteillei
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Psittacicellaceae,Psittacicella,gerlachiana
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Rhodoblastus,
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocystis,violascens
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,icense
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,marina
Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Geopsychrobacteraceae,Desulfuromusa,kysingii
Bacteria,Firmicutes,Alicyclobacillia,Kyrpidiales,Kyrpidiaceae,Kyrpidia,tusciae
Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Rhodovibrionaceae,Limimonas,halophila
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,echinorum
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,mallotivora
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,tropiciagri
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,pokkalii
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloterricola,oryzae
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,arseniciresistens
Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfotomaculum,ruminis
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,canifelinum
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,hydrothermalis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,euryhalinum
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Allokutzneria,
Bacteria,Spirochaetota,Spirochaetia,Borreliales,Borreliaceae,Borreliella,japonica
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Sanguibacter,antarcticus
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,piscinae
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Izhakiella,australiensis
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Myxosarcina,
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,reidholzensis
Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Thermoflavimicrobium,
Bacteria,Firmicutes,Bacilli,Bacillales,Anoxybacillaceae,Anoxybacillus,tepidamans
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola,granulosus
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marivirga,
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Rickettsiella,isopodorum
Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteriaceae,Symbiobacterium,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita,sublithincola
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Spirulinaceae,Spirulina,subsalsa
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Macrococcus,hajekii
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Mariniradius,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,ovatus
Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,venerupis
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,minatonensis
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,soli
Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,baekrokdamisoli
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,terrenus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,ferrariae
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Virgibacillus,phasianinus
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,desulfuricans
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromono,Actinoplanes,missouriensis
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Catenovulum,sediminis
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,marinisedimentorum
Bacteria,Firmicutes,Bacilli,Lactobacillales,Listeriaceae,Listeria,cornellensis
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,rostri
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,vadi
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Idiomarina,indica
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,taihuensis
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,ilicicola
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter,methanicus
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,urocaniciphilum
Bacteria,Firmicutes,Bacilli,Bacillales,Halobacillaceae,Salimicrobium,flavidum
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Sapro,Phaeodactylibacter,xiamenensis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rathayibacter,oskolensis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,crudilactis
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polaromonas,glacialis
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Giesbergeria,lacusdiani
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudoroseicyclus,aestuarii
Bacteria,Firmicutes,Clostridia,Tissierellales,Ezakiellaceae,Ezakiella,massiliensis
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfoplanaceae,Desulfoplanes,formicivorans
Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,triticisoli
Bacteria,Firmicutes,Bacilli,Lactobacillales,Listeriaceae,Listeria,costaricensis
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,megapolitana
Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Plasticicumulans,lactativorans
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Solidesulfovibrio,carbinolicus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Derxia,lacustris
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromono,Actinoplanes,derwentensis
Bacteria,Firmicutes,Alicyclobacillia,Tumebacillales,Effusibacillaceae,Effusibacillus,pohliae
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Advenella,mimigardefordensis
Bacteria,Thermosulfidibacterota,Thermosulfidibacteria,Thermosulfidibacterales,Thermosulfidibacteraceae,Thermosulfidibacter,takaii
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Renibacterium,lacuslunae
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,terrigena
Bacteria,Actinobacteriota,Actinomycetia,Nitriliruptorales,Nitriliruptoraceae,Egicoccus,halophilus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Thalassotalea,agarivorans
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Arcticibacter,eurypsychrophilus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Lichenihabitans,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,embrapense
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Gracilibacillus,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,guanonis
Bacteria,Chloroflexota,Chloroflexia,Thermobaculales,Thermobaculaceae,Thermobaculum,terrenum
Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobaculum,limnaeum
Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,bendigoensis
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Westeberhardia,cardiocondylae
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,senuensis
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,detergens
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,commune
Bacteria,Firmicutes,Clostridia,Oscillo,Oscillo,Oscillibacter,valericigenes
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,parvus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sulfuriferulaceae,Sulfuriferula,thiophila
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Agromyces,italicus
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,rubra
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Marinomonas,primoryensis
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,asaccharolytica
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfonatronaceae,Desulfonatronum,thiodismutans
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,lipophiloflavum
Bacteria,Firmicutes,Bacilli,Bacillales,Salisediminibacteriaceae,Bacillus,aurantiacus
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pelobium,arcticus
Bacteria,Firmicutes,Clostridia,Tissierellales,Tissierellaceae,Urmitella,timonensis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivita,hallyeonensis
Bacteria,Firmicutes,Halanaerobiia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylobacter,luteus
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Oryzihumus,leptocrescens
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,Chitinilyticum,litopenaei
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aquimixticola,soesokkakensis
Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,nonamiensis
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,irgensii
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromono,Asanoa,hainanensis
Bacteria,Firmicutes,Bacilli,Staphylococcales,Salinicoccaceae,Jeotgalicoccus,psychrophilus
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,genavense
Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,valdiviensis
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Aquibacillus,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola,lentulum
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,seosinensis
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Sediminibacillus,albus
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Nakamurellaceae,Nakamurella,lactea
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,diazotrophicus
Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,Syntrophobotulus,glycolicus
Bacteria,Firmicutes,Clostridia,Tissierellales,Caloranaerobacteraceae,Thermohalobacter,berrensis
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum,balneolensis
Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,frigens
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,antarctica
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Pauljensenia,pyogenes
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,selenitireducens
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Puniceibacterium,antarcticum
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,sediminis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,salinus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,currus
Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Prosthecochloris,
Bacteria,Firmicutes,Thermaerobacteria,Thermaerobacterales,Thermaerobacteraceae,Thermaerobacter,marianensis
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Helcococcus,kunzii
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,hydrargyri
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Solirubrum,gummosus
Bacteria,Actinobacteriota,Actinomycetia,Strepto,Strepto,Nocardiopsis,trehalosi
