,DATE,MICROORGANISM,ANTIMICROBIAL,SENSITIVITY
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
4,Q2 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
5,Q3 2011,E. Coli,AMINOPENICILLINS,sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
6,Q3 2011,E. Coli,"B-LACTAM, INCREASED ACTIVITY",sensitive
