species,year,Conditioning_Resistant,Antibiotic_1,Antibiotic_2,S1S2,S1R2,R1S2,R1R2,MIS
E. coli,2015/16,CEFTRIAXONE,CEFTAZIDIME,NITROFURANTOIN,211,31,665,109,0.009188881
E. coli,2015/16,CEFTRIAXONE,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,236,9,697,119,0.070723313
E. coli,2015/16,CEFTRIAXONE,CEFTAZIDIME,SULFA_TRIMETHOPRIM,104,146,388,435,-0.039558238
E. coli,2015/16,CEFTRIAXONE,CEFTAZIDIME,TOBRAMYCIN,168,77,411,188,-0.000353779
E. coli,2015/16,CEFTRIAXONE,CEFUROXIME,CIPROFLOXACIN,15,14,143,207,0.030848435
E. coli,2015/16,CEFTRIAXONE,CEFUROXIME,GENTAMICIN,26,3,264,87,0.038080916
E. coli,2015/16,CEFTRIAXONE,CEFUROXIME,LEVOFLOXACIN,12,12,97,117,0.01696448
E. coli,2015/16,CEFTRIAXONE,CEFUROXIME,NITROFURANTOIN,22,1,267,34,0.016807223
E. coli,2015/16,CEFTRIAXONE,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,25,0,220,38,0.034349097
E. coli,2015/16,CEFTRIAXONE,CEFUROXIME,SULFA_TRIMETHOPRIM,19,10,181,170,0.038982163
E. coli,2015/16,CEFTRIAXONE,CEFUROXIME,TOBRAMYCIN,22,4,173,88,0.05745586
E. coli,2015/16,CEFTRIAXONE,CIPROFLOXACIN,GENTAMICIN,398,89,656,267,0.094816865
E. coli,2015/16,CEFTRIAXONE,CIPROFLOXACIN,LEVOFLOXACIN,365,3,3,702,0.657785942
E. coli,2015/16,CEFTRIAXONE,CIPROFLOXACIN,NITROFURANTOIN,414,39,723,130,0.058666376
E. coli,2015/16,CEFTRIAXONE,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,400,61,753,93,-0.020556573
E. coli,2015/16,CEFTRIAXONE,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,339,148,310,611,0.318785883
E. coli,2015/16,CEFTRIAXONE,CIPROFLOXACIN,TOBRAMYCIN,334,44,367,306,0.294371371
E. coli,2015/16,CEFTRIAXONE,GENTAMICIN,LEVOFLOXACIN,302,489,66,217,0.113135004
E. coli,2015/16,CEFTRIAXONE,GENTAMICIN,NITROFURANTOIN,867,116,270,54,0.036895593
E. coli,2015/16,CEFTRIAXONE,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,867,112,287,42,0.010040535
E. coli,2015/16,CEFTRIAXONE,GENTAMICIN,SULFA_TRIMETHOPRIM,516,537,134,222,0.085391853
E. coli,2015/16,CEFTRIAXONE,GENTAMICIN,TOBRAMYCIN,652,132,49,218,0.468709227
E. coli,2015/16,CEFTRIAXONE,LEVOFLOXACIN,NITROFURANTOIN,316,30,563,109,0.065924695
E. coli,2015/16,CEFTRIAXONE,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,306,52,609,67,-0.042190406
E. coli,2015/16,CEFTRIAXONE,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,252,116,244,462,0.300166164
E. coli,2015/16,CEFTRIAXONE,LEVOFLOXACIN,TOBRAMYCIN,271,38,289,225,0.280686065
E. coli,2015/16,CEFTRIAXONE,NITROFURANTOIN,PIPERACILLIN_TAZOBACTAM,937,115,140,20,0.007265893
E. coli,2015/16,CEFTRIAXONE,NITROFURANTOIN,SULFA_TRIMETHOPRIM,544,592,54,115,0.070986365
E. coli,2015/16,CEFTRIAXONE,NITROFURANTOIN,TOBRAMYCIN,587,275,81,39,0.002565816
E. coli,2015/16,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,538,615,70,84,0.005013848
E. coli,2015/16,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,613,285,71,44,0.0264843
E. coli,2015/16,CEFTRIAXONE,SULFA_TRIMETHOPRIM,TOBRAMYCIN,377,101,322,249,0.219348607
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,AMPICILLIN,6,410,0,472,0.013810573
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,201,214,2,471,0.411409521
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,CEFEPIME,341,61,362,104,0.070629532
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,192,223,91,381,0.264721389
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,154,262,182,291,-0.01452336
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,GENTAMICIN,354,62,331,142,0.148411418
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,LEVOFLOXACIN,151,263,166,280,-0.0074523
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,NITROFURANTOIN,354,44,395,43,-0.012354987
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,400,3,375,86,0.157537354
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,186,230,254,219,-0.089388991
E. coli,2017/18,CEFTRIAXONE,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,358,58,251,221,0.315770801
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,AMPICILLIN_SULBACTAM,14,0,308,1268,0.030620242
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,AZTREONAM,5,4,102,343,0.026841455
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,CEFAZOLIN,8,1,12,869,0.05105285
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,CEFEPIME,10,4,1009,414,0.000201191
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,CEFTAZIDIME,7,6,307,1114,0.0123721
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,CEFUROXIME,7,3,13,284,0.103000481
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,CIPROFLOXACIN,12,3,632,1165,0.014662803
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,GENTAMICIN,11,4,1384,416,-0.001179912
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,LEVOFLOXACIN,6,2,484,886,0.009199962
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,NITROFURANTOIN,14,1,1506,179,0.001318176
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,15,0,1518,175,0.00166863
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,SULFA_TRIMETHOPRIM,13,1,869,931,0.012551587
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN,TOBRAMYCIN,10,5,898,382,-0.001610138
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,AZTREONAM,15,37,76,199,0.006485896
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,CEFAZOLIN,8,110,11,554,0.029881136
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,CEFEPIME,218,35,699,261,0.084779408
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,CEFTAZIDIME,132,173,182,948,0.187308576
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,CEFUROXIME,11,50,9,238,0.097942118
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,100,223,510,759,-0.059157055
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,GENTAMICIN,301,22,908,362,0.128360276
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,86,212,402,665,-0.059580084
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,NITROFURANTOIN,278,29,1051,130,0.010123829
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,317,2,1085,161,0.066446049
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,116,206,670,599,-0.107532254
E. coli,2017/18,CEFTRIAXONE,AMPICILLIN_SULBACTAM,TOBRAMYCIN,234,18,586,326,0.177083879
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,CEFAZOLIN,13,59,3,288,0.115087988
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,CEFEPIME,106,1,195,153,0.261070031
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,CEFTAZIDIME,31,32,3,162,0.364120975
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,CEFUROXIME,15,59,5,175,0.147016318
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,CIPROFLOXACIN,75,32,111,237,0.271016746
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,GENTAMICIN,94,13,273,75,0.065446642
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,LEVOFLOXACIN,27,8,38,83,0.309743289
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,NITROFURANTOIN,85,8,281,27,0.001167804
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,PIPERACILLIN_TAZOBACTAM,105,2,299,47,0.074348121
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,SULFA_TRIMETHOPRIM,71,36,173,175,0.118598149
E. coli,2017/18,CEFTRIAXONE,AZTREONAM,TOBRAMYCIN,90,10,235,106,0.138605411
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,CEFEPIME,16,2,254,243,0.04755172
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,CEFTAZIDIME,15,4,24,557,0.113727111
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,CEFUROXIME,12,5,1,224,0.209147265
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,CIPROFLOXACIN,13,7,275,597,0.030000681
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,GENTAMICIN,16,4,670,203,0.002813147
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,LEVOFLOXACIN,3,3,159,348,0.008826571
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,NITROFURANTOIN,18,2,756,91,0.000665478
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,20,0,691,78,0.005675636
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,SULFA_TRIMETHOPRIM,16,3,405,466,0.03018139
E. coli,2017/18,CEFTRIAXONE,CEFAZOLIN,TOBRAMYCIN,17,3,287,106,0.021099577
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,CEFTAZIDIME,303,510,7,237,0.212901481
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,CEFUROXIME,20,146,0,100,0.095661613
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,CIPROFLOXACIN,476,541,61,357,0.252855311
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,GENTAMICIN,824,195,302,117,0.073395971
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,LEVOFLOXACIN,339,415,42,204,0.198244669
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,NITROFURANTOIN,874,80,323,50,0.041347895
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,PIPERACILLIN_TAZOBACTAM,925,89,290,47,0.039585762
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,SULFA_TRIMETHOPRIM,563,456,170,249,0.120779189
E. coli,2017/18,CEFTRIAXONE,CEFEPIME,TOBRAMYCIN,711,255,184,124,0.102786591
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,CEFUROXIME,16,20,2,243,0.21224114
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,CIPROFLOXACIN,144,170,398,723,0.071152985
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,GENTAMICIN,258,56,835,287,0.051912397
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,LEVOFLOXACIN,124,169,349,701,0.062344596
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,NITROFURANTOIN,286,24,942,123,0.025915668
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,306,6,966,131,0.061064559
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,SULFA_TRIMETHOPRIM,152,162,549,571,-0.00417418
E. coli,2017/18,CEFTRIAXONE,CEFTAZIDIME,TOBRAMYCIN,235,76,529,237,0.052966815
E. coli,2017/18,CEFTRIAXONE,CEFUROXIME,CIPROFLOXACIN,17,3,133,155,0.089807493
E. coli,2017/18,CEFTRIAXONE,CEFUROXIME,GENTAMICIN,18,2,231,57,0.022455771
E. coli,2017/18,CEFTRIAXONE,CEFUROXIME,LEVOFLOXACIN,6,2,72,129,0.057555349
E. coli,2017/18,CEFTRIAXONE,CEFUROXIME,NITROFURANTOIN,17,1,223,23,0.009173662
E. coli,2017/18,CEFTRIAXONE,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,19,0,240,29,0.015590075
E. coli,2017/18,CEFTRIAXONE,CEFUROXIME,SULFA_TRIMETHOPRIM,17,3,157,131,0.070028632
E. coli,2017/18,CEFTRIAXONE,CEFUROXIME,TOBRAMYCIN,17,3,210,54,0.01392448
E. coli,2017/18,CEFTRIAXONE,CIPROFLOXACIN,GENTAMICIN,548,97,847,324,0.113147914
E. coli,2017/18,CEFTRIAXONE,CIPROFLOXACIN,LEVOFLOXACIN,486,1,4,886,0.660919702
E. coli,2017/18,CEFTRIAXONE,CIPROFLOXACIN,NITROFURANTOIN,556,49,963,132,0.035717186
E. coli,2017/18,CEFTRIAXONE,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,544,82,987,94,-0.04126272
E. coli,2017/18,CEFTRIAXONE,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,469,176,414,754,0.333122912
E. coli,2017/18,CEFTRIAXONE,CIPROFLOXACIN,TOBRAMYCIN,438,57,472,329,0.265380288
E. coli,2017/18,CEFTRIAXONE,GENTAMICIN,LEVOFLOXACIN,409,630,81,258,0.112532442
E. coli,2017/18,CEFTRIAXONE,GENTAMICIN,NITROFURANTOIN,1182,127,340,54,0.029014561
E. coli,2017/18,CEFTRIAXONE,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,1175,139,358,38,-0.006951754
E. coli,2017/18,CEFTRIAXONE,GENTAMICIN,SULFA_TRIMETHOPRIM,710,686,174,246,0.066894232
E. coli,2017/18,CEFTRIAXONE,GENTAMICIN,TOBRAMYCIN,879,133,31,254,0.487596179
E. coli,2017/18,CEFTRIAXONE,LEVOFLOXACIN,NITROFURANTOIN,419,39,736,110,0.040217937
E. coli,2017/18,CEFTRIAXONE,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,421,64,798,69,-0.048714568
E. coli,2017/18,CEFTRIAXONE,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,344,146,304,583,0.322460289
E. coli,2017/18,CEFTRIAXONE,LEVOFLOXACIN,TOBRAMYCIN,331,51,373,255,0.245737759
E. coli,2017/18,CEFTRIAXONE,NITROFURANTOIN,PIPERACILLIN_TAZOBACTAM,1303,136,146,20,0.009839975
E. coli,2017/18,CEFTRIAXONE,NITROFURANTOIN,SULFA_TRIMETHOPRIM,747,774,72,107,0.033380213
E. coli,2017/18,CEFTRIAXONE,NITROFURANTOIN,TOBRAMYCIN,757,325,90,30,-0.017904247
E. coli,2017/18,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,743,789,100,76,-0.03071258
E. coli,2017/18,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,818,329,75,49,0.038771978
E. coli,2017/18,CEFTRIAXONE,SULFA_TRIMETHOPRIM,TOBRAMYCIN,520,134,389,252,0.186420095
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,AMPICILLIN,2,74,0,93,0.027195848
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,34,42,0,92,0.383866445
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,CEFAZOLIN,1,55,1,71,0.003916272
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,CEFEPIME,4,54,8,46,-0.07837706
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,3,58,10,49,-0.117101456
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,CEFTRIAXONE,2,58,5,55,-0.049185448
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,14,62,21,72,-0.041060231
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,GENTAMICIN,63,13,66,27,0.116818062
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,NITROFURANTOIN,51,17,66,15,-0.06434457
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,60,2,42,17,0.238566254
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,37,39,40,53,0.056143711
E. coli,2015/16,CEFUROXIME,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,53,13,20,47,0.480233429
E. coli,2015/16,CEFUROXIME,AMPICILLIN,AMPICILLIN_SULBACTAM,119,2,81,640,0.39747954
E. coli,2015/16,CEFUROXIME,AMPICILLIN,AZTREONAM,105,0,316,100,0.126014966
E. coli,2015/16,CEFUROXIME,AMPICILLIN,CEFAZOLIN,55,4,47,381,0.343974093
E. coli,2015/16,CEFUROXIME,AMPICILLIN,CEFEPIME,83,1,436,191,0.101872357
E. coli,2015/16,CEFUROXIME,AMPICILLIN,CEFTAZIDIME,71,1,281,184,0.149994918
E. coli,2015/16,CEFUROXIME,AMPICILLIN,CEFTRIAXONE,73,2,301,342,0.166163632
E. coli,2015/16,CEFUROXIME,AMPICILLIN,CIPROFLOXACIN,80,48,322,413,0.094034396
E. coli,2015/16,CEFUROXIME,AMPICILLIN,GENTAMICIN,123,5,584,152,0.075097391
E. coli,2015/16,CEFUROXIME,AMPICILLIN,LEVOFLOXACIN,64,32,231,258,0.105528232
E. coli,2015/16,CEFUROXIME,AMPICILLIN,NITROFURANTOIN,110,8,582,70,0.01980217
E. coli,2015/16,CEFUROXIME,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,83,0,503,81,0.047672934
E. coli,2015/16,CEFUROXIME,AMPICILLIN,SULFA_TRIMETHOPRIM,107,21,425,311,0.124329277
E. coli,2015/16,CEFUROXIME,AMPICILLIN,TOBRAMYCIN,117,4,427,157,0.117367756
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,AZTREONAM,132,11,307,102,0.123772556
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,CEFAZOLIN,64,54,36,317,0.333974494
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,CEFEPIME,106,44,432,143,-0.029514685
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,CEFTAZIDIME,81,27,260,153,0.077842645
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,CEFTRIAXONE,89,55,299,289,0.068911638
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,109,104,302,363,0.042346188
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,GENTAMICIN,207,7,515,150,0.126335507
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,71,62,222,224,0.025523686
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,NITROFURANTOIN,165,22,511,55,-0.015442616
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,125,3,467,90,0.073534599
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,157,57,389,276,0.107796895
E. coli,2015/16,CEFUROXIME,AMPICILLIN_SULBACTAM,TOBRAMYCIN,157,5,371,152,0.164793259
E. coli,2015/16,CEFUROXIME,AZTREONAM,CEFAZOLIN,52,72,1,34,0.2335954
E. coli,2015/16,CEFUROXIME,AZTREONAM,CEFEPIME,385,2,65,46,0.277440752
E. coli,2015/16,CEFUROXIME,AZTREONAM,CEFTAZIDIME,334,25,4,82,0.500826175
E. coli,2015/16,CEFUROXIME,AZTREONAM,CEFTRIAXONE,339,53,10,101,0.493860554
E. coli,2015/16,CEFUROXIME,AZTREONAM,CIPROFLOXACIN,240,204,52,61,0.051968414
E. coli,2015/16,CEFUROXIME,AZTREONAM,GENTAMICIN,378,67,88,25,0.046610208
E. coli,2015/16,CEFUROXIME,AZTREONAM,LEVOFLOXACIN,198,161,38,44,0.053359646
E. coli,2015/16,CEFUROXIME,AZTREONAM,NITROFURANTOIN,349,25,72,10,0.033828624
E. coli,2015/16,CEFUROXIME,AZTREONAM,PIPERACILLIN_TAZOBACTAM,351,49,86,27,0.082504782
E. coli,2015/16,CEFUROXIME,AZTREONAM,SULFA_TRIMETHOPRIM,305,140,68,45,0.054417195
E. coli,2015/16,CEFUROXIME,AZTREONAM,TOBRAMYCIN,361,61,73,27,0.080233948
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,CEFEPIME,26,0,158,158,0.122193018
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,CEFTAZIDIME,4,0,70,114,0.053349573
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,CEFTRIAXONE,5,0,107,231,0.042276377
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,CIPROFLOXACIN,51,52,158,227,0.056561808
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,GENTAMICIN,95,8,305,81,0.082428731
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,LEVOFLOXACIN,25,21,71,91,0.072473008
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,NITROFURANTOIN,92,3,307,53,0.068741432
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,51,0,199,40,0.077134643
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,SULFA_TRIMETHOPRIM,80,23,210,176,0.150328227
E. coli,2015/16,CEFUROXIME,CEFAZOLIN,TOBRAMYCIN,72,9,167,81,0.150952409
E. coli,2015/16,CEFUROXIME,CEFEPIME,CEFTAZIDIME,344,75,3,104,0.46017958
E. coli,2015/16,CEFUROXIME,CEFEPIME,CEFTRIAXONE,383,151,2,189,0.469634967
E. coli,2015/16,CEFUROXIME,CEFEPIME,CIPROFLOXACIN,320,236,33,159,0.294028041
E. coli,2015/16,CEFUROXIME,CEFEPIME,GENTAMICIN,470,87,139,53,0.093265079
E. coli,2015/16,CEFUROXIME,CEFEPIME,LEVOFLOXACIN,260,186,18,84,0.2359703
E. coli,2015/16,CEFUROXIME,CEFEPIME,NITROFURANTOIN,424,34,147,21,0.040782118
E. coli,2015/16,CEFUROXIME,CEFEPIME,PIPERACILLIN_TAZOBACTAM,477,71,87,20,0.03212446
E. coli,2015/16,CEFUROXIME,CEFEPIME,SULFA_TRIMETHOPRIM,381,176,68,124,0.249711019
E. coli,2015/16,CEFUROXIME,CEFEPIME,TOBRAMYCIN,418,77,65,66,0.236763748
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,CEFTRIAXONE,325,30,7,177,0.66090116
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,CIPROFLOXACIN,185,169,69,116,0.134162925
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,GENTAMICIN,302,53,141,44,0.080548236
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,LEVOFLOXACIN,169,151,55,79,0.097627516
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,NITROFURANTOIN,287,24,142,19,0.037148324
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,311,40,150,31,0.051999344
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,SULFA_TRIMETHOPRIM,236,119,94,91,0.141253959
E. coli,2015/16,CEFUROXIME,CEFTAZIDIME,TOBRAMYCIN,296,58,129,56,0.126371954
E. coli,2015/16,CEFUROXIME,CEFTRIAXONE,CIPROFLOXACIN,213,192,143,207,0.116429422
E. coli,2015/16,CEFUROXIME,CEFTRIAXONE,GENTAMICIN,349,56,264,87,0.108660974
E. coli,2015/16,CEFUROXIME,CEFTRIAXONE,LEVOFLOXACIN,174,152,97,117,0.076925109
E. coli,2015/16,CEFUROXIME,CEFTRIAXONE,NITROFURANTOIN,309,25,267,34,0.037959986
E. coli,2015/16,CEFUROXIME,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,338,59,220,38,-0.00126774
E. coli,2015/16,CEFUROXIME,CEFTRIAXONE,SULFA_TRIMETHOPRIM,273,132,181,170,0.157035053
E. coli,2015/16,CEFUROXIME,CEFTRIAXONE,TOBRAMYCIN,302,55,173,88,0.17809866
E. coli,2015/16,CEFUROXIME,CIPROFLOXACIN,GENTAMICIN,379,44,362,118,0.138454265
E. coli,2015/16,CEFUROXIME,CIPROFLOXACIN,LEVOFLOXACIN,289,0,8,290,0.71625065
E. coli,2015/16,CEFUROXIME,CIPROFLOXACIN,NITROFURANTOIN,349,19,347,59,0.091090539
E. coli,2015/16,CEFUROXIME,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,317,30,289,67,0.100387903
E. coli,2015/16,CEFUROXIME,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,356,67,202,278,0.40113046
E. coli,2015/16,CEFUROXIME,CIPROFLOXACIN,TOBRAMYCIN,318,22,230,139,0.293499972
E. coli,2015/16,CEFUROXIME,GENTAMICIN,LEVOFLOXACIN,269,209,28,82,0.183240905
E. coli,2015/16,CEFUROXIME,GENTAMICIN,NITROFURANTOIN,581,60,115,19,0.028351153
E. coli,2015/16,CEFUROXIME,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,503,75,104,22,0.026862264
E. coli,2015/16,CEFUROXIME,GENTAMICIN,SULFA_TRIMETHOPRIM,486,256,73,89,0.120926332
E. coli,2015/16,CEFUROXIME,GENTAMICIN,TOBRAMYCIN,513,39,35,122,0.470645461
E. coli,2015/16,CEFUROXIME,LEVOFLOXACIN,NITROFURANTOIN,251,11,221,32,0.082693794
E. coli,2015/16,CEFUROXIME,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,256,20,223,38,0.072501358
E. coli,2015/16,CEFUROXIME,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,244,53,125,166,0.37904079
E. coli,2015/16,CEFUROXIME,LEVOFLOXACIN,TOBRAMYCIN,266,19,173,99,0.282977008
E. coli,2015/16,CEFUROXIME,NITROFURANTOIN,PIPERACILLIN_TAZOBACTAM,481,57,45,5,-0.001841309
E. coli,2015/16,CEFUROXIME,NITROFURANTOIN,SULFA_TRIMETHOPRIM,445,251,41,38,0.044456949
E. coli,2015/16,CEFUROXIME,NITROFURANTOIN,TOBRAMYCIN,451,117,36,19,0.04647352
E. coli,2015/16,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,405,202,38,59,0.131754278
E. coli,2015/16,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,444,102,46,30,0.09299068
