domain,phylum,class,order,family,genus,species,acronym,gram_stain
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,taibaishanense,ALLO_TAIB,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,undicola,ALLO_UNDI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,vitis,ALLO_VITI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,wuzhouense,ALLO_WUZH,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,,ALLORHIZOBIUM,
Bacteria,Actinobacteriota,Actinomycetia,Strepto,Strepto,Allosalinactino,,ALLOSALINACTINO,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Alloscardovia,criceti,ALLO_CRIC,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Alloscardovia,macacae,ALLO_MACA,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Alloscardovia,omnicolens,ALLO_OMNI,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Alloscardovia,,ALLOSCARDOVIA,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Allosediminivita,pacifica,ALLO_PACI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Alsobacter,,ALSOBACTER,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,dongtanensis,ALTE_DONG,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,epoxidivorans,ALTE_EPOX,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,flavus,ALTE_FLAV,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,ishigakiensis,ALTE_ISHI,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,litoralis,ALTE_LITO,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,lutipelagi,ALTE_LUTI,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,mangrovi,ALTE_MANG,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,marensis,ALTE_MARE,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,rigui,ALTE_RIGU,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,troitsensis,ALTE_TROI,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,xiamenensis,ALTE_XIAM,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,xinjiangensis,ALTE_XINJ,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,,ALTERERYTHROBACTER,
Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Alteribacillus,bidgolensis,ALTE_BIDG,
Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Alteribacillus,iranensis,ALTE_IRAN,
Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Alteribacillus,persepolensis,ALTE_PERS,
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Alteridesulfovibrio,inopinatus,ALTE_INOP,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,abrolhosensis,ALTE_ABRO,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,aestuariivivens,ALTE_AEST,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,australica,ALTE_AUST,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,confluentis,ALTE_CONF,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,facilis,ALTE_FACI,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,flava,ALTE_FLAVA,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,gracilis,ALTE_GRAC,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,lipolytica,ALTE_LIPO,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,macleodii,ALTE_MACL,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,marina,ALTE_MARI,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,mediterranea,ALTE_MEDI,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,naphthalenivorans,ALTE_NAPH,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,oceani,ALTE_OCEA,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,pelagimontana,ALTE_PELA,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,stellipolaris,ALTE_STEL,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,ALTEROMONAS,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Altibacter,lentus,ALTI_LENT,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Altibacter,,ALTIBACTER,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Alysiella,crassa,ALYS_CRAS,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Alysiella,filiformis,ALYS_FILI,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,Amantichitinum,ursilacus,AMAN_URSI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,,AMARICOCCUS,
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Anaerovoracaceae,Aminicella,lysinilytica,AMIN_LYSI,
Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantaceae,Aminicenans,sakinawicola,AMIN_SAKI,
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Aminidesulfovibrio,aminophilus,AMIN_AMIN,
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Aminidesulfovibrio,,AMINIDESULFOVIBRIO,
Bacteria,Synergistota,Synergistia,Synergistales,Aminiphilaceae,Aminiphilus,circumscriptus,AMIN_CIRC,
Bacteria,Synergistota,Synergistia,Synergistales,Aminiphilaceae,Aminiphilus,,AMINIPHILUS,
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Anaerovoracaceae,Aminipila,,AMINIPILA,
Bacteria,Synergistota,Synergistia,Synergistales,Aminobacteriaceae,Aminivibrio,pyruvatiphilus,AMIN_PYRU,
Bacteria,Synergistota,Synergistia,Synergistales,Aminobacteriaceae,Aminivibrio,,AMINIVIBRIO,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,aminovorans,AMIN_AMINO,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,,AMINOBACTER,
Bacteria,Synergistota,Synergistia,Synergistales,Aminobacteriaceae,Aminobacterium,colombiense,AMIN_COLO,
Bacteria,Synergistota,Synergistia,Synergistales,Aminobacteriaceae,Aminobacterium,mobile,AMIN_MOBI,
Bacteria,Synergistota,Synergistia,Synergistales,Aminobacteriaceae,Aminobacterium,,AMINOBACTERIUM,
Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminomonas,paucivorans,AMIN_PAUC,
Bacteria,Firmicutes,Desulfotomaculia,Ammonifexales,Ammonificaceae,Ammonifex,degensii,AMMO_DEGE,
Bacteria,Firmicutes,Desulfotomaculia,Ammonifexales,Ammonificaceae,Ammonifex,thiophilus,AMMO_THIO,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Amnibacterium,kyonggiense,AMNI_KYON,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Amnibacterium,,AMNIBACTERIUM,
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Amoebophilus,asiaticus,AMOE_ASIA,
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Amoebophilus,,AMOEBOPHILUS,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amorphaceae,Amorphus,coralli,AMOR_CORA,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Amphibacillus,jilinensis,AMPH_JILI,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Amphibacillus,marinus,AMPH_MARI,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Amphibacillus,sediminis,AMPH_SEDI,
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Amphibacillus,xylanus,AMPH_XYLA,
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Amphiplicatus,metriothermophilus,AMPH_METR,
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Amphritea,atlantica,AMPH_ATLA,
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Amphritea,balenae,AMPH_BALE,
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Amphritea,japonica,AMPH_JAPO,
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Amphritea,,AMPHRITEA,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Amulumruptor,caecigallinarius,AMUL_CAEC,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Amulumruptor,,AMULUMRUPTOR,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,alba,AMYC_ALBA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,albi,AMYC_ALBI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,antarctica,AMYC_ANTA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,australiensis,AMYC_AUST,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,azurea,AMYC_AZUR,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,balhimycina,AMYC_BALH,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,benzoatilytica,AMYC_BENZ,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,cihanbeyliensis,AMYC_CIHA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,circi,AMYC_CIRC,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,coloradensis,AMYC_COLO,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,decaplanina,AMYC_DECA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,halophila,AMYC_HALO,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,japonica,AMYC_JAPO,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,jejuensis,AMYC_JEJU,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,kentuckyensis,AMYC_KENT,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,keratiniphila,AMYC_KERA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,lexingtonensis,AMYC_LEXI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,lurida,AMYC_LURI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,marina,AMYC_MARI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,mediterranei,AMYC_MEDI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,methanolica,AMYC_METH,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,nigrescens,AMYC_NIGR,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,niigatensis,AMYC_NIIG,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,orientalis,AMYC_ORIE,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,palatopharyngis,AMYC_PALA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,pretoriensis,AMYC_PRET,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,regifaucium,AMYC_REGI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,rifamycinica,AMYC_RIFA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,rubida,AMYC_RUBI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,saalfeldensis,AMYC_SAAL,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,sacchari,AMYC_SACC,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,sulphurea,AMYC_SULP,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,taiwanensis,AMYC_TAIW,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,thailandensis,AMYC_THAI,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,thermalba,AMYC_THER,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,thermoflava,AMYC_THERM,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,tolypomycina,AMYC_TOLY,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,vancoresmycina,AMYC_VANC,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,xylanica,AMYC_XYLA,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,,AMYCOLATOPSIS,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,kogurei,AMYL_KOGU,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,lutimaris,AMYL_LUTI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,sediminis,AMYL_SEDI,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,,AMYLIBACTER,
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Amylolactobacillus,amylophilus,AMYL_AMYL,
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Anabaena,cylindrica,ANAB_CYLI,
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Anabaena,,ANABAENA,
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Anabaenopsis,,ANABAENOPSIS,
Bacteria,Firmicutes,Negativicutes,Sporomusales,Thermosinaceae,Anaero,,ANAERO,
Bacteria,Firmicutes,Bacilli,Bacillales,Anaerobacillaceae,Anaerobacillus,alkalidiazotrophicus,ANAE_ALKA,
Bacteria,Firmicutes,Bacilli,Bacillales,Anaerobacillaceae,Anaerobacillus,alkalilacustris,ANAE_ALKAL,
Bacteria,Firmicutes,Bacilli,Bacillales,Anaerobacillaceae,Anaerobacillus,arseniciselenatis,ANAE_ARSE,
Bacteria,Firmicutes,Bacilli,Bacillales,Anaerobacillaceae,Anaerobacillus,hwajinpoensis,ANAE_HWAJ,
Bacteria,Firmicutes,Bacilli,Bacillales,Anaerobacillaceae,Anaerobacillus,isosaccharinicus,ANAE_ISOS,
Bacteria,Firmicutes,Bacilli,Bacillales,Anaerobacillaceae,Anaerobacillus,macyae,ANAE_MACY,
Bacteria,Firmicutes,Bacilli,Bacillales,Anaerobacillaceae,Anaerobacillus,,ANAEROBACILLUS,
Bacteria,Firmicutes,Clostridia,Acetivibrionales,Acetivibrionaceae,Anaerobacterium,chartisolvens,ANAE_CHAR,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Anaerobio,,ANAEROBIO,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerobium,acetethylicum,ANAE_ACET,
Bacteria,Firmicutes,Proteinivoracia,Proteinivoracales,Proteinivoraceae,Anaerobranca,californiensis,ANAE_CALI,
Bacteria,Firmicutes,Proteinivoracia,Proteinivoracales,Proteinivoraceae,Anaerobranca,gottschalkii,ANAE_GOTT,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerobutyricum,hallii,ANAE_HALL,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerobutyricum,,ANAEROBUTYRICUM,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,hydrogenalis,ANAE_HYDR,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,lactolyticus,ANAE_LACT,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,mediterraneensis,ANAE_MEDI,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,nagyae,ANAE_NAGY,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,obesiensis,ANAE_OBES,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,octavius,ANAE_OCTA,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,pacaensis,ANAE_PACA,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,prevotii,ANAE_PREV,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,provencensis,ANAE_PROV,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,rubeinfantis,ANAE_RUBE,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,senegalensis,ANAE_SENE,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,tetradius,ANAE_TETR,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,vaginalis,ANAE_VAGI,
Bacteria,Firmicutes,Clostridia,Tissierellales,Helcococcaceae,Anaerococcus,,ANAEROCOCCUS,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerocolumna,aminovalerica,ANAE_AMIN,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerocolumna,jejuensis,ANAE_JEJU,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerocolumna,xylanovorans,ANAE_XYLA,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerocolumna,,ANAEROCOLUMNA,
Bacteria,Firmicutes,Clostridia,Oscillo,Ruminococcaceae,Anaerofilum,,ANAEROFILUM,
Bacteria,Firmicutes,Clostridia,Eubacteriales,Anaerofustaceae,Anaerofustis,stercorihominis,ANAE_STER,
Bacteria,Firmicutes,Clostridia,Eubacteriales,Anaerofustaceae,Anaerofustis,,ANAEROFUSTIS,
Bacteria,Firmicutes,Negativicutes,Veillonellales,Mega,Anaeroglobus,geminatus,ANAE_GEMI,
Bacteria,Firmicutes,Negativicutes,Veillonellales,Mega,Anaeroglobus,massiliensis,ANAE_MASS,
Bacteria,Firmicutes,Negativicutes,Veillonellales,Mega,Anaeroglobus,micronuciformis,ANAE_MICR,
Bacteria,Firmicutes,Negativicutes,Veillonellales,Mega,Anaeroglobus,,ANAEROGLOBUS,
Bacteria,Planctomycetota,Phyci,Sedimenti,Anaerohalophaeraceae,Anaerohalo,,ANAEROHALO,
Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,thermolimosa,ANAE_THER,n
Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,thermophila,ANAE_THERM,n
Bacteria,Firmicutes,Clostridia,Oscillo,Acutalibacteraceae,Anaeromassilibacillus,senegalensis,ANAE_SENEG,
Bacteria,Firmicutes,Clostridia,Oscillo,Acutalibacteraceae,Anaeromassilibacillus,,ANAEROMASSILIBACILLUS,
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Thermotaleaceae,Anaeromicrobium,sediminis,ANAE_SEDI,
Bacteria,Firmicutes,Negativicutes,Anaeromusales,Anaeromusaceae,Anaeromusa,acidaminophila,ANAE_ACID,
Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,dehalogenans,ANAE_DEHA,
Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,,ANAEROMYXOBACTER,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Anaerophaga,thermohalophila,ANAE_THERMO,
Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Anaeroplasmataceae,Anaeroplasma,bactoclasticum,ANAE_BACT,
Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Anaeroplasmataceae,Anaeroplasma,,ANAEROPLASMA,
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Anaerorhabdus,furcosa,ANAE_FURC,
Bacteria,Firmicutes,Clostridia,Tissierellales,Sporanaerobacteraceae,Anaerosalibacter,massiliensis,ANAE_MASSI,
Bacteria,Firmicutes,Clostridia,Tissierellales,Sporanaerobacteraceae,Anaerosalibacter,,ANAEROSALIBACTER,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerostipes,caccae,ANAE_CACC,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerostipes,hadrus,ANAE_HADR,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerostipes,rhamnosivorans,ANAE_RHAM,
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Anaerostipes,,ANAEROSTIPES,
Bacteria,Firmicutes,Clostridia,Lachno,Anaerotignaceae,Anaerotignum,lactatifermentans,ANAE_LACTA,
Bacteria,Firmicutes,Clostridia,Lachno,Anaerotignaceae,Anaerotignum,neopropionicum,ANAE_NEOP,
Bacteria,Firmicutes,Clostridia,Lachno,Anaerotignaceae,Anaerotignum,propionicum,ANAE_PROP,
Bacteria,Firmicutes,Clostridia,Lachno,Anaerotignaceae,Anaerotignum,,ANAEROTIGNUM,
Bacteria,Firmicutes,Clostridia,Oscillo,Ruminococcaceae,Anaerotruncus,colihominis,ANAE_COLI,
Bacteria,Firmicutes,Clostridia,Oscillo,Ruminococcaceae,Anaerotruncus,massiliensis,ANAE_MASSIL,
Bacteria,Firmicutes,Clostridia,Oscillo,Ruminococcaceae,Anaerotruncus,rubiinfantis,ANAE_RUBI,
Bacteria,Firmicutes,Clostridia,Oscillo,Ruminococcaceae,Anaerotruncus,,ANAEROTRUNCUS,
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Anaerovibrio,lipolyticus,ANAE_LIPO,
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Anaerovibrio,,ANAEROVIBRIO,
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Natronincolaceae,Anaerovirgula,multivorans,ANAE_MULT,
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Anaerovoracaceae,Anaerovorax,odorimutans,ANAE_ODOR,
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,centrale,ANAP_CENT,
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,marginale,ANAP_MARG,
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,ovis,ANAP_OVIS,
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,phagocytophilum,ANAP_PHAG,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Ancillula,trichonymphae,ANCI_TRIC,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Ancrocorticia,populi,ANCR_POPU,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Ancrocorticia,,ANCROCORTICIA,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,aquaticus,ANCY_AQUA,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,rudongensis,ANCY_RUDO,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,,ANCYLOBACTER,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Ancylomarina,subtilis,ANCY_SUBT,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Ancylomarina,,ANCYLOMARINA,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Anderseniellaceae,Anderseniella,,ANDERSENIELLA,
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Anditalea,andensis,ANDI_ANDE,
